repr	class	index	pos	pwn31	dbpedia	comment	wikidata	he_wiki	context	register	dating	frequency	babelnet	other	en_wiktionary
b3raxa!H QAjárWna!H	noun	0	noun					ברכה_אחרונה	judaism						
b3raxa!H rINcWna!H	noun	0	noun					ברכה_ראשונה	judaism						
b3Raya!H	noun	0	noun	14434009-n											
b3Raya!H	noun	0	noun	06796860-n											
b3Rayati!	noun	0	adjective	00750063-s											
b3Rayati!	noun	0	adjective	01923165-s											
b3RA!yIn yafa!H	fixed	0	adverb	00198104-r											
b3raZW!n	fixed	0	adverb	00498325-r											
b3reNciti!	noun	0	adjective	01732846-s						formal	contemporary	infrequent			
b3reNciti!	noun	0	adjective	00817158-s											
b3rera!H	noun	0	noun	05798949-n											
b3Rera!H	noun	0	noun	13471379-n	Combustion										
b3rera!H 7IvRi!t	noun	0	noun	13584949-n	Natural_selection										
b3rerA!t mEjDa!l	noun	0	noun	05799872-n			67151552								
b3ReravW!n mUgba!l	fixed	0	adverb	00323505-r						colloquial	contemporary	common	13697037r		
b3RE!rEx	fixed	0	adverb	00007414-r											
b3Re!t uv3RWna!H QAjA!t	fixed	0	adverb	00120979-r											
b3rexa!H	noun	0	noun	03988418-n											
b3rexa!H	noun	0	noun	09420266-n	Pond										
b3rexA!t S3jI_ya!H	noun	0	noun	04378312-n	Swimming_pool										
b3re!Yc G3le!Y	fixed	0	adverb	00163131-r											
b3Ri7a!H	noun	0	noun	00137149-n	Kick										
b3Ri7A!t mIsparA!yIm	noun	0	noun	00575962-n					soccer						
b3Ri7A!t QAjA!d RaSa!r	noun	0	noun		Penalty_kick										
b3Ri7A!t qE!rEn	noun	0	noun	00138529-n											
b3Ri7A!t RWn3ci!n	noun	0	noun		Penalty_kick										
b3rIfru!f	fixed	0	adverb	00292249-r											
b3ri!jÁ	noun	0	noun	02869271-n											
b3ri!jÁ	noun	0	noun	02869446-n											
b3rija!H	noun	0	noun	00046918-n											
b3rijA!t sida!n	noun	0	noun	14233836-n	Osteoporosis										
b3Rila!H	noun	0	noun	00847184-n											
b3RilA!t qa7i!n	noun	0	noun											https://he.wiktionary.org/wiki/%D7%91%D7%A2%D7%99%D7%9C%D7%AA_%D7%A7%D7%98%D7%99%D7%A0%D7%94	
b3riQa!H	noun	0	noun	09489410-n											
b3riQa!H	noun	0	noun	00241051-n											
b3riQa!H	noun	0	noun	03133774-n											
b3RI_qa!r	fixed	0	adverb	00074163-r											
b3riQáta!n	noun	0	noun			creationist									
b3riQátanu!t	noun	0	noun	05968445-n	Creationism										
b3riQA!t haRWla!m	noun	0	noun		Creation_myth			בריאת_העולם							
b3riQu!t	noun	0	noun	13946812-n	Health										
b3riQu!t	noun	0	noun	14471374-n											
b3riQu!t	noun	0	noun	14471374-n											
b3riQuti!	noun	0	adjective	02568954-s											
b3rira!H	noun	0	noun			the best fit is sifting in the sense of ili25095									
b3rira!H	noun	0	noun	01256840-n											
b3Rira!H	noun	0	noun	13471379-n	Combustion										
b3ri!t	noun	0	noun	13814395-n											
b3ri!t	noun	0	noun	06537579-n											
b3ri!t	noun	0	noun	08310903-n											
b3rita!H	noun	0	noun		Zeved_habat			זבד_הבת							
b3ri!t mila!H	noun	0	noun	01033226-n	Brit_milah										
b3rI_ya!H	noun	0	noun	00015568-n											
b3rI_yW!c	noun	0	noun	07707284-n	Brioche										
b3ro!gEz	fixed	0	adverb	07198809-n						colloquial	contemporary				
b3ru!7W	fixed	0	adverb	01587229-a											
b3ru!x kI_carW!n	noun	0	adjective	01122955-a											
b3rW!c	noun	0	noun		Cupressus										
b3rW!x	noun	0	noun	14432893-n											
b3Sari!	noun	0	adjective	01503136-a											
b3se!dEr	fixed	0	adverb	00015933-r											
b3se!vEr pani!m yafW!t	fixed	0	adverb	00221335-r											
b3sisi!	noun	0	adjective	00025841-a		(chemistry) Of or pertaining to a base; having a pH greater than 7.			chemistry					https://en.wiktionary.org/wiki/basic#English	
b3sisi!	noun	0	adjective	01015350-s											
b3sisi!	noun	0	adjective	01861659-a											
b3sisI_yu!t	noun	0	noun	05046863-n					chemistry						
b3sWfW! cEl Dava!r	fixed	0	adverb	00048441-r											
b3SWra!H	noun	0	noun	06654787-n											
b3SWrA!t QI_yW!v	noun	0	noun			"antonym of ""good word"""									
b3tAxli!t	fixed	0	adverb	00008423-r											
b3teQavW!n	fixed	0	interjection										13602011n	http://www.omegawiki.org/DefinedMeaning:7616	
b3to!m le!v	fixed	0	adverb	02187327-s											
b3tula!H	noun	0	noun	10774925-n											
b3tulA!t ya!m	noun	0	noun	09512731-n	Mermaid										
b3tuli!m	noun	0	noun	13991028-n	Virginity										
b3tulo!nEt	noun	0	noun	10774925-n											
b3vA_qaca!H	fixed	0	interjection	00057454-r											
b3vA_qaca!H	fixed	0	interjection	00010428-r											
b3vA!t QAjA!t	fixed	0	adverb	00154319-r											
b3vA!t QAjA!t	fixed	0	adverb	00049277-r											
b3veru!r	fixed	0	adverb	00203770-r											
b3veru!r	fixed	0	adverb	00039452-r											
b3veru!r	fixed	0	adverb	00287002-r											
b3wA_DA!Ny	fixed	0	adverb	00145758-r											
b3wA_DA!Ny	fixed	0	adverb	00039019-r											
b3xA!RAs	fixed	0	adverb	00228939-r											
b3xA_wana!H	fixed	0	adverb	00062868-r											
b3xi!	noun	0	noun	00869874-n											
b3xi! 7W!v	fixed	0	adverb	00011555-r											
b3xIlyW!n ReYnA!yIm	fixed	0	adverb	00202206-r											
b3xi! rA!R	fixed	0	adverb	00011978-r											
b3xi! TAmruri!m	noun	0	noun	00869874-n											
b3xI_ya!H	noun	0	noun	00869874-n											
b3xo!jÁ	fixed	0	adverb	00344075-r											
b3xO!l zo!Nt	fixed	0	adverb	00027761-r											
b3xW!r	noun	0	noun	10112412-n	Firstborn_(Judaism)										
b3xWra!H	noun	0	noun		Firstborn_(Judaism)										
b3ya!d rama!H	fixed	0	adverb	00174412-r											
b3yWd3Ri!n	fixed	0	adverb	00239363-r											
b3yW!m hA_mOjóra!t	fixed	0	adverb	00481406-r											
b3yWte!r	fixed	0	adverb	00089896-r											
b3zA!RAm	fixed	0	adverb	00228939-r											
b3ZA!wTaQ	fixed	0	adverb	00117495-r											
b3Ze!q c3mari!m	noun	0	noun				1593684	בצק_שמרים							
b3Zeqi!	noun	0	adjective	01188960-s											
b3Zeqi!	noun	0	adjective	01180088-s											
b3Ze!q Rali!m	noun	0	noun		Laminated_dough	"a pastry made from such dough is called ""Puff pastry"""		בצק_עלים							
b3ziqa!H	noun	0	noun			closest: ili27957 (dredge)									
b3ziza!H	noun	0	noun	00968703-n											
b3zW!l	fixed	0	adverb	00285612-r											
ba7a!7aH	noun	0	noun	12848444-n	Sweet_potato										
ba7a!7aH	noun	0	noun	07727808-n	Sweet_potato										
ba7A!j	verb	0	verb	00690278-v											
ba7A!l	verb	0	verb	00801460-v											
bA_7ala!H	noun	0	noun	14033619-n											
ba7AlyW!n	noun	0	noun	08231004-n											
ba7e!l	noun	0	beynoni	02510539-s											
ba7e!l b3cI_ci!m	noun	0	adjective	01499757-s											
bA7la!n	noun	0	noun	10217586-n											
bA7nuni!	noun	0	adjective	00224254-a											
ba7u!jÁ	noun	0	beynoni	02065233-a											
bA_bu!n	noun	0	noun	02489041-n	Baboon										
bacA!l	verb	0	verb	00250738-v											
bace!l	noun	0	beynoni	01024009-a											
bace!l	noun	0	beynoni	01496321-a											
bAcla!n	noun	0	noun	09982799-n											
bA!d	noun	0	noun	03314753-n	Woven_fabric										
bada!d	fixed	0	adverb	00159090-r						literary					
bada!H	verb	0	verb	01637966-v											
bA_DA!Ny	noun	0	noun	10679772-n											
badA!q	verb	0	verb	00665271-v											
badA!q	verb	0	verb	00663742-v											
badA!q	verb	0	verb	02538775-v											
badi!d	noun	0	adjective	02118058-s											
badi!q	noun	0	adjective	00862640-s									13629677a		
bAdja!n	noun	0	noun	10243768-n											
bAdla!n	noun	0	noun	10237354-n											
bAdlanu!t	noun	0	noun	01242282-n	Separatism										
bAdra!n	noun	0	noun	09959604-n	Comedian										
bAdranu!t	noun	0	noun	07028624-n											
badu!q	noun	0	adjective	01638538-a											
badu!q um3nU_sE!H	noun	0	adjective	00728040-s											
badu!y	noun	0	adjective	01120599-s											
bagA!d	verb	0	verb	02582588-v											
bagA!d	verb	0	verb	02543073-v											
baga!J	noun	0	noun	03701391-n											
bagA!r	verb	0	verb	02546044-v											
bAgDa!d	fixed	0	properNoun	08933966-n	Baghdad										
bAgDa!n	noun	0	noun	09792169-n											
bagE!7	noun	0	noun	07703126-n	Baguette										
bagi!r	noun	0	noun	09628463-n											
bAgru!t	noun	0	noun	15177777-n											
baha!H	verb	0	verb	02137210-v											
bahA!q	verb	0	verb	02769698-v											
ba!h baRe!t	fixed	0	adverb	00120979-r											
bAhEqDe!m haQEfcari!	fixed	0	adverb	00034524-r											
bAhE!qEt	noun	0	noun	14256427-n											
bAhE!rEt	noun	0	noun	14256427-n											
bahi!r	noun	0	adjective	00410069-s											
bahi!r	noun	0	adjective	00279417-a											
bahu!l	noun	0	beynoni	00717023-s											
bajA!c	verb	0	verb	02544767-v											
bAjáca!n	noun	0	noun	10324859-n											
bAjácA!Ny	fixed	0	adverb	00167727-r											
bajA!l	verb	0	verb	01778347-v											
bajA!n	verb	0	verb	00788120-v											
bajA!n	verb	0	verb	02135744-v											
bajA!n	verb	0	verb	02460829-v											
bajA!r	verb	0	verb	00676526-v											
bajA!r	verb	0	verb	00676526-v											
bajA!r	verb	0	verb	00681308-v											
bajA!r	verb	0	verb	00681856-v											
bAjáru!t	noun	0	noun	15172810-n											
baji!r	noun	0	adjective	02130960-s											
bAjre!yn	fixed	0	properNoun		Bahrain										
baju!c	noun	0	adjective	00089230-s											
baju!r	noun	0	beynoni	10172934-n											
bajura!H	noun	0	noun	10149362-n											
bajuro!nEt	noun	0	noun	10008583-n											
bA!l7i	noun	0	adjective	02974204-a											
bA!l7i	noun	0	adjective	02974096-a											
balA!7	verb	0	verb	02680375-v											
balA!7	verb	0	verb	02719247-v											
bala!7aH	noun	0	noun	04442314-n											
balA!c	verb	0	verb	02203116-v											
bA_la!c	noun	0	noun	10029138-n	Detective										
bala!daH	noun	0	noun	07063753-n	Ballad										
balaga!n	noun	0	noun	14523631-n						slang					
bala!H	verb	0	verb	00470295-v											
bA_laha!H	noun	0	noun	07535650-n											
balA!l	verb	0	verb	01464634-v											
balA!m	verb	0	verb	01867803-v											
balA!m	verb	0	verb	01867579-v											
balA!m	verb	0	verb	02563025-v											
balA!m	verb	0	verb	02565578-v											
bA_la!m	noun	0	noun	09849440-n											
bA_la!N7	fixed	0	adverb	00162829-r											
balA!R	verb	0	verb	01585330-v											
balA!R	verb	0	verb	01204494-v											
balA!R	verb	0	verb	00603054-v											
balA!s	verb	0	verb	01195632-v											
bAlca!n	noun	0	noun	10284134-n											
bAlcani!	noun	0	adjective	02854103-a											
bAlcanu!t	noun	0	noun	06182505-n	Linguistics										
bale!7	noun	0	noun	00529704-n	Ballet										
balE!H	noun	0	beynoni	02593311-s											
baleri!naH	noun	0	noun	09853980-n	Ballerina										
bAlfa!n	noun	0	noun	09881124-n						slang					
bali!RÁ	noun	0	adjective										13783166a		
bali!RÁ	noun	0	adjective										13783165a		
bali!s7i	noun	0	adjective	02668893-a											
bali!s7iqaH	noun	0	noun	06123853-n	Ballistics										
balis7ra!H	noun	0	noun	02985366-n	Ballista										
bAlqa!ni	noun	0	adjective	09728728-n											
bAlqW!n	noun	0	noun	02780739-n											
bA_lu!7	noun	0	noun	12288194-n	Acorn										
bA_lu7a!H	noun	0	noun	05335315-n	Gland										
bA_lu7A!t haRArmWni!t	noun	0	noun	05338952-n	Prostate										
bA_lu7A!t hA_T3ri!s	noun	0	noun	05337792-n	Thyroid										
bAlu!7 ya!m	noun	0	noun	02000837-n											
balu!m	noun	0	adjective	02093812-a											
balu!m	noun	0	adjective	00562326-s											
balu!q	noun	0	adjective	01625261-s											
balu!RÁ	noun	0	adjective	02016262-s											
balu!y	noun	0	adjective	02593311-s											
balW!n	noun	0	noun	02785352-n	Toy_balloon										
bAlya!n	noun	0	noun	10423235-n											
bama!H	noun	0	noun	04303700-n											
bA_mA!Ny	noun	0	noun	10034960-n											
bA_mA!Ny	noun	0	noun	10107969-n											
bA_maQu!t	noun	0	noun	07020287-n											
bA!mbuq	noun	0	noun	12167743-n	Bamboo										
bA!mbuq	noun	0	noun	12168056-n	Bamboo										
bA_mIdba!r	fixed	0	properNoun		Book_of_Numbers										
bA!myaH	noun	0	noun	12192881-n											
bA!myaH	noun	0	noun	12192483-n	Okra										
bana!H	verb	0	verb	00638777-v											
bana!H	verb	0	verb	01658171-v											
bana!H	verb	0	verb	00714537-v		"""banah al $obj"""									
bana!H	verb	0	verb	01761390-v											
bana!H	verb	0	verb	01689496-v											
bana!H	verb	0	verb	02448289-v											
bana!li	noun	0	adjective	01693210-s											
bana!lI_yut	noun	0	noun	05657630-n											
bana!naH	noun	0	noun	07769568-n	Musa_(genus)										
bana!naH	noun	0	noun	12372804-n	Musa_(genus)										
bA_nA!Ny	noun	0	noun		Master_builder										
bA_naQu!t	noun	0	noun	01106542-n											
bAnDi!7	noun	0	noun	09856476-n											
ba!Ng	noun	0	noun	14488259-n	Software_bug										
bAnGladE!ci	noun	0	adjective	03057735-a											
bA!nq	noun	0	noun	08437235-n	Bank										
bAnqA!Ny	noun	0	noun	10718466-n											
bAnqaQu!t	noun	0	noun	01102178-n											
bA!nq Da!m	noun	0	noun	13389690-n	Blood_bank										
bAnqe!7	noun	0	noun	02980517-n											
bA!nq mErkazi!	noun	0	noun	08366843-n	Central_bank										
bAnqWma!7	noun	0	noun	02980517-n											
bA!nXW	noun	0	noun	02790645-n	Banjo										
ba!Q	noun	0	adjective	00128838-s											
ba!Q	verb	0	verb	01853713-v											
bAq7E!ryaH	noun	0	noun	01351171-n	Bacteria										
bAq7Erya!Nli	noun	0	adjective	02844429-a											
bAq7EryWlW!g	noun	0	noun	09850657-n	Bacteriologist_(Professional)										
bAq7EryWlW!gyaH	noun	0	noun	06056223-n	Bacteriology										
bA_qaca!H	noun	0	noun	07199985-n											
bA_qaca!H	noun	0	noun	06525357-n											
bAQádicu!t	fixed	0	adverb	00374152-r											
baqa!r	noun	0	noun	02405077-n	Bovini										
baqA!R	verb	0	verb	00540850-v											
bA_qa!r	noun	0	noun	10087775-n											
bA_qa!r	noun	0	noun		Microcontroller										
bA_qara!H	noun	0	noun	00880949-n											
bA_qarA!t n3zaqi!m	noun	0	noun	00805932-n											
bA_qarA!t QAqli!m	noun	0	noun		Heating,_ventilation,_and_air_conditioning										
bA_qarA!t T3Zura!H	noun	0	noun											http://www.maot.co.il/lex7/glossary/g_477.asp	
ba!Q bA_yami!m	noun	0	adjective	01648667-s											
bAqbu!q	noun	0	noun	02880508-n											
bAqbu!q	noun	0	noun	02879899-n	Bottle										
bAqbuqi!t	noun	0	noun	03929501-n											
bAqbu!q mW!lW7Wv	noun	0	noun	03786588-n	Molotov_cocktail										
bAqbuqW!n	noun	0	noun	03364412-n											
baqi!	noun	0	adjective	00833590-s											
baqi!	noun	0	adjective	01310805-s											
baqi!Q	noun	0	adjective	01310805-s											
baqi!RÁ	noun	0	adjective	01020466-a											
ba!Q kW!jÁ	noun	0	noun	10541628-n											
bAqla!VaH	noun	0	noun	07643399-n	Baklava										
bA!QsaH	noun	0	noun	14430304-n	Disappointment					slang					
baQu!c	noun	0	beynoni	01057333-s											
ba!QulinG	noun	0	noun	00462843-n	Bowling										
ba!qum	noun	0	noun											https://he.wiktionary.org/wiki/%D7%91%D7%A7%D7%95%22%D7%9D	
baQu!t kW!jÁ	noun	0	noun	01219989-n											
ba!r	noun	0	noun	02800154-n	Bar										
ba!r	noun	0	noun	02792510-n											
bA!r	noun	0	noun	08701286-n											
bA!r	noun	0	noun	08631168-n							fossil				
bAr3rani!	noun	0	adjective	00987815-s											
bAr3ranu!t	noun	0	noun										13657915n		
baRA!7	verb	0	verb	01940092-v											
baRA!7	verb	0	verb	01374421-v											
baRA!7	verb	0	verb	01373226-v											
bARá7a!n	noun	0	noun	09977313-n											
bara!d	noun	0	noun	11485929-n	Hail										
barA!j	verb	0	verb	02079296-v											
baRA!l	verb	0	verb	01424657-v											
baRA!l	verb	0	verb	01429048-v											
bA!RAl	noun	0	noun	10213586-n											
bA!RAl	noun	0	noun	10213586-n	Husband										
bA!RAl b3ri!t	noun	0	noun	09804483-n											
bA!RAl bA!yIt	noun	0	noun	10264933-n											
bA!RAl ce!m	noun	0	adjective	01378757-s											
bA!RAl D3vari!m	noun	0	noun	10286545-n											
bA!RAl Di!n	noun	0	noun	10286545-n											
bARáli!l	fixed	0	adverb	00039452-r											
bA!RAl jA_yi!m	noun	0	noun	00015568-n	Animal										
bA!RAl jW!v	noun	0	noun	10017160-n											
bA!RAl jW!v	noun	0	noun	09996258-n											
bA!RAl kI_carW!n	noun	0	adjective	01122955-a											
bA!RAl m3laNxa!H	noun	0	noun	09994955-n											
bA!RAl mArp3qi!m	noun	0	noun	00105117-s											
bA!RAl mIcqa!l	noun	0	noun	01774916-s											
bA!RAl QEmZaRi!m	noun	0	adjective	02029807-s											
bA!RAl qWma!H	noun	0	adjective	02393670-a											
bA!RAl RInya!n	noun	0	noun												stakeholder-noun-VUi31iba
bARálu!t	noun	0	noun	13261412-n											
bA!RAl y3xo!lEt	noun	0	noun	02029807-s											
bA!RAl y3xo!lEt	noun	0	noun	01122955-a											
bA!RAl zana!v	noun	0	noun	01631917-n	Salamander										
bara!q	noun	0	noun	07427593-n	Lightning										
bara!q	noun	0	noun	11495679-n	Lightning										
bara!q	noun	0	noun	04961860-n											
bara!Q	verb	0	verb	01757596-v											
barA!q	verb	0	verb	02165209-v											
bARáqifi!n	fixed	0	adverb	00058897-r											
barA!r	verb	0	verb	00676526-v											
barA!r	verb	0	verb	00678369-v											
baRA!r	verb	0	verb	00377673-v											
bA!RAr	noun	0	noun	10217144-n											
bARáru!t	noun	0	noun	05997167-n	Ignorance										
bA!RAt	noun	0	noun	14404821-n											
bA!RAt mA!yIm	noun	0	noun	14406949-n											
bA!RAt sE!gEr	noun	0	noun	14406657-n											
bArb3ra!n	noun	0	noun	09931028-n											
bArba!ri	noun	0	adjective	00413865-s											
bArba!ri	noun	0	adjective	01957020-s											
bArba!rI_yut	noun	0	noun	04837574-n											
bArbari!zm	noun	0	noun	04837574-n											
bArbE!rEt	noun	0	noun	07151837-n											
bArbu!nyaH	noun	0	noun	02602928-n											
bArbu!r	noun	0	noun	01861082-n	Swan										
bArD3la!s	noun	0	noun	02132960-n	Acinonyx										
bArDa!q	noun	0	noun	14432893-n											
barE!gEl	fixed	0	adverb	00240791-r											
barE!qEt	noun	0	noun	14873825-n	Emerald										
bAr hámara!H	noun	0	adjective	00919820-a											
ba!ri7Wn	noun	0	noun	06885612-n	Baritone										
barINcWna!H	fixed	0	adverb	00103744-r											
bariqa!daH	noun	0	noun	02799571-n											
baRi!r	noun	0	adjective	00474982-a											
bA!rjac	noun	0	noun	01782270-n											
bAr jálW!f	noun	0	adjective	01760139-a											
bArja!n	noun	0	noun	10134739-n											
bA!r mA!yIm	noun	0	noun	04566452-n	Water_cooler		1809623								
bAr mA_za!l	noun	0	adjective	01471012-a											
bA!rmEn	noun	0	noun	09860576-n	Bartender										
bAr mI_nA!n	noun	0	noun	10014481-n											
bA!r mIZwa!H	noun	0	noun	07468534-n	Bar_and_bat_mitzvah										
bArna!c	noun	0	noun	09927483-n											
bArqa!n	noun	0	noun	11964665-n											
bArqA!Ny	noun	0	noun	09382368-n							obsolete				
bAr qA_yama!H	noun	0	adjective	02817084-a											
bAr qA_yama!H	noun	0	adjective	01442370-s											
bArqi!t	noun	0	noun	14278716-n											
bA!rqWd	noun	0	noun	06366181-n											
bAr sAmxa!Q	noun	0	noun	09843763-n											
baru!Q	noun	0	beynoni	00015568-n											
baru!r	noun	0	adjective	00429900-a											
baru!r	fixed	0	interjection			of course									baru!r
baru!x	noun	0	adjective	00673977-a											
bArwa!z	noun	0	noun	01848972-n	Anas										
bArwaza!n	noun	0	noun	01875951-n											
bArwa!z RI_TWnaQi!	noun	0	noun	06770846-n											
bArwazW!n	noun	0	noun	01848972-n											
barWmE!7Er	noun	0	noun	02797179-n	Barometer										
barWmE!7ri	noun	0	adjective	02669540-a											
barW!n	noun	0	noun	09859908-n											
bA!ryum	noun	0	noun	14654176-n											
bArzE!l	noun	0	noun	14666595-n	Iron										
ba!s	noun	0	noun	06885404-n											
bA!s7aH	noun	0	noun	04306353-n						slang					
bA_Sa!m	noun	0	noun	10436015-n							obsolete				
baSa!r	noun	0	noun	05275611-n											
baSa!r	noun	0	noun	07665463-n	Meat										
baSa!r	noun	0	noun	05929717-n											
baSa!r	noun	0	noun	13157787-n											
baSa!r	noun	0	noun	07665463-n											
baSa!r b3jala!v	noun	0	noun		Milk_and_meat_in_Jewish_law										
